EpRewMean,EpThisIter,TimestepsSoFar,EpisodesSoFar,surrgain,optimgain,TimeElapsed,meankl,entloss,ev_tdlam_before,entropy,EpLenMean
73.925,6,119953,2024,0.3059224,0.3059224,273.657190322876,0.010646579,0.0,0.7348963022232056,38.88832,73.925
75.05,7,120492,2031,0.25697386,0.25697386,274.58527517318726,0.0090436265,0.0,0.8307120949029922,38.87113,75.05
72.75,8,121043,2039,0.2704486,0.2704486,275.54118514060974,0.011062495,0.0,0.9047806188464165,38.86323,72.75
73.45,5,121465,2044,0.29164794,0.29164794,276.3492841720581,0.010077961,0.0,0.763777568936348,38.85704,73.45
74.575,7,122008,2051,0.24813114,0.24813114,277.3520829677582,0.010370882,0.0,0.7689585089683533,38.85856,74.575
75.525,6,122450,2057,0.24947986,0.24947986,278.1753821372986,0.010134861,0.0,0.8354242444038391,38.88489,75.525
75.75,7,122983,2064,0.268804,0.268804,278.95627331733704,0.009983161,0.0,0.8911956995725632,38.892338,75.75
74.375,7,123467,2071,0.27990812,0.27990812,279.78306102752686,0.00998653,0.0,0.8583029210567474,38.908573,74.375
75.075,7,123972,2078,0.24633181,0.24633181,280.6492040157318,0.009697545,0.0,0.9054313078522682,38.898556,75.075
73.45,7,124489,2085,0.28318024,0.28318024,281.5101480484009,0.010339713,0.0,0.8141559809446335,38.883053,73.45
72.5,8,125033,2093,0.26491085,0.26491085,282.3801031112671,0.010452203,0.0,0.7612878084182739,38.88354,72.5
72.475,7,125562,2100,0.26322696,0.26322696,283.2766761779785,0.011483688,0.0,0.8819520249962807,38.875843,72.475
73.05,6,126033,2106,0.2996039,0.2996039,284.1463141441345,0.010150877,0.0,0.9284501150250435,38.867027,73.05
73.575,8,126624,2114,0.29793784,0.29793784,284.96413111686707,0.0110707,0.0,0.9234017208218575,38.85902,73.575
74.0,6,127092,2120,0.30155355,0.30155355,285.82613921165466,0.009891387,0.0,0.6671684086322784,38.847973,74.0
73.6,9,127725,2129,0.23929206,0.23929206,286.7552692890167,0.010586331,0.0,0.8455322980880737,38.838917,73.6
74.675,7,128219,2136,0.2512461,0.2512461,287.7943642139435,0.010553374,0.0,0.8604535758495331,38.826656,74.675
73.725,7,128754,2143,0.288253,0.288253,288.6857771873474,0.009752529,0.0,0.7918559312820435,38.825302,73.725
73.725,6,129244,2149,0.2522311,0.2522311,289.5181851387024,0.011011033,0.0,0.9541434980928898,38.835533,73.725
74.5,7,129737,2156,0.25498897,0.25498897,290.3908700942993,0.011252314,0.0,0.8417557924985886,38.83263,74.5
74.625,6,130208,2162,0.25977477,0.25977477,291.2095170021057,0.01122861,0.0,0.9156420081853867,38.830116,74.625
75.425,7,130742,2169,0.3332228,0.3332228,291.9836390018463,0.010507932,0.0,0.8716302067041397,38.837025,75.425
75.175,6,131165,2175,0.3223827,0.3223827,292.855082988739,0.010460185,0.0,0.901789627969265,38.851322,75.175
76.25,6,131660,2181,0.2516321,0.2516321,293.7189381122589,0.010719611,0.0,0.8190777748823166,38.838863,76.25
75.15,8,132250,2189,0.22893506,0.22893506,294.49921011924744,0.009768805,0.0,0.8943581208586693,38.83223,75.15
76.575,6,132728,2195,0.29789546,0.29789546,295.425977230072,0.0105264895,0.0,0.6717382073402405,38.82427,76.575
77.2,6,133230,2201,0.2955834,0.2955834,296.43792629241943,0.010822205,0.0,0.8876168131828308,38.8119,77.2
76.85,6,133694,2207,0.26135057,0.26135057,297.48153710365295,0.009817333,0.0,0.9231585785746574,38.80098,76.85
78.925,7,134241,2214,0.31148505,0.31148505,298.3910140991211,0.01083802,0.0,0.7967502325773239,38.797203,78.925
77.6,7,134764,2221,0.2626871,0.2626871,299.2503411769867,0.01022195,0.0,0.8268297016620636,38.80299,77.6
78.325,6,135276,2227,0.27582768,0.27582768,300.3090341091156,0.010300966,0.0,0.7595525979995728,38.805836,78.325
79.775,6,135776,2233,0.24917069,0.24917069,301.14704728126526,0.011358764,0.0,0.8472718298435211,38.80396,79.775
78.45,7,136276,2240,0.27325648,0.27325648,302.03388714790344,0.010678404,0.0,0.8130507618188858,38.821693,78.45
77.35,7,136788,2247,0.26329225,0.26329225,302.9112319946289,0.010847909,0.0,0.9206895977258682,38.818493,77.35
78.425,6,137291,2253,0.25973925,0.25973925,303.86117029190063,0.009722625,0.0,0.8307256549596786,38.804928,78.425
78.225,7,137834,2260,0.26072168,0.26072168,304.77581119537354,0.010697306,0.0,0.8165351301431656,38.81457,78.225
78.175,7,138403,2267,0.263794,0.263794,305.6016821861267,0.0124599915,0.0,0.8920446708798409,38.819565,78.175
77.525,6,138877,2273,0.2671324,0.2671324,306.40969014167786,0.010429138,0.0,0.7661577612161636,38.804726,77.525
79.125,6,139380,2279,0.26463336,0.26463336,307.451069355011,0.01216698,0.0,0.7725090384483337,38.793583,79.125
80.475,6,139864,2285,0.27874666,0.27874666,308.3383810520172,0.010220212,0.0,0.8095607757568359,38.783398,80.475
80.95,6,140365,2291,0.2645611,0.2645611,309.1594271659851,0.012233261,0.0,0.7850728034973145,38.78564,80.95
81.075,5,140795,2296,0.26087767,0.26087767,310.04480814933777,0.011604991,0.0,0.6927477717399597,38.773438,81.075
80.525,6,141214,2302,0.26175588,0.26175588,311.07899808883667,0.01046732,0.0,0.8477993905544281,38.783802,80.525
80.45,7,141779,2309,0.2794485,0.2794485,312.0479130744934,0.00990616,0.0,0.6354215145111084,38.78716,80.45
82.35,5,142256,2314,0.2804696,0.2804696,313.11382818222046,0.0099802045,0.0,0.8087723553180695,38.78866,82.35
82.0,6,142753,2320,0.26289546,0.26289546,314.04287099838257,0.0110324845,0.0,0.7370597124099731,38.786568,82.0
83.675,6,143286,2326,0.33767512,0.33767512,314.97150206565857,0.012304988,0.0,0.749384880065918,38.80742,83.675
86.05,5,143807,2331,0.28663442,0.28663442,316.258229970932,0.010019742,0.0,0.8648985028266907,38.80444,86.05
85.325,7,144350,2338,0.24962074,0.24962074,317.49533700942993,0.010464228,0.0,0.7504648417234421,38.79334,85.325
85.875,7,144890,2345,0.26278389,0.26278389,318.4685733318329,0.010910887,0.0,0.8808494359254837,38.785778,85.875
83.15,7,145412,2352,0.27887487,0.27887487,319.4025149345398,0.0118760485,0.0,0.8721734285354614,38.787003,83.15
80.975,8,145992,2360,0.24001893,0.24001893,320.26988697052,0.010399284,0.0,0.8916062489151955,38.79195,80.975
79.125,6,146451,2366,0.24798475,0.24798475,321.1110770702362,0.009441996,0.0,0.8256807327270508,38.799145,79.125
76.35,7,147032,2373,0.26557526,0.26557526,321.88966822624207,0.01150633,0.0,0.8663874119520187,38.7981,76.35
76.3,8,147648,2381,0.28770876,0.28770876,322.65065813064575,0.010311073,0.0,0.9161210656166077,38.802135,76.3
79.125,6,148201,2387,0.27561128,0.27561128,323.4139802455902,0.010273489,0.0,0.8348864912986755,38.809322,79.125
78.975,6,148641,2393,0.24612127,0.24612127,324.2593982219696,0.010550506,0.0,0.7641348391771317,38.810383,78.975
82.625,5,149139,2398,0.28583103,0.28583103,325.0652480125427,0.010684815,0.0,0.6904895603656769,38.805225,82.625
82.875,6,149619,2404,0.28252345,0.28252345,325.82808804512024,0.010023696,0.0,0.8251503109931946,38.79994,82.875
83.95,6,150151,2410,0.2798546,0.2798546,326.5887281894684,0.011163708,0.0,0.8757788836956024,38.775745,83.95
85.125,6,150657,2416,0.2889977,0.2889977,327.5484390258789,0.010841658,0.0,0.7001034021377563,38.773434,85.125
87.025,6,151207,2422,0.26044154,0.26044154,328.35110211372375,0.010533929,0.0,0.7920848429203033,38.759506,87.025
84.25,7,151726,2429,0.23105422,0.23105422,329.21770906448364,0.009911563,0.0,0.7198237180709839,38.731205,84.25
84.2,6,152223,2435,0.26159826,0.26159826,330.40821719169617,0.012013854,0.0,0.7761347442865372,38.710583,84.2
84.45,5,152704,2440,0.24668925,0.24668925,331.6084361076355,0.010660399,0.0,0.8427434414625168,38.705887,84.45
86.075,6,153219,2446,0.28973433,0.28973433,332.6918740272522,0.010373562,0.0,0.8678329139947891,38.70836,86.075
87.1,6,153807,2452,0.3077238,0.3077238,333.7959213256836,0.011177294,0.0,0.761148601770401,38.70691,87.1
84.8,7,154376,2459,0.2720006,0.2720006,337.2117393016815,0.0107646175,0.0,0.7138847410678864,38.706547,84.8
87.025,5,154848,2464,0.3034104,0.3034104,340.2185049057007,0.0101255,0.0,0.8612353950738907,38.69536,87.025
89.35,6,155409,2470,0.29184937,0.29184937,343.64507126808167,0.0103771305,0.0,0.8551346808671951,38.702927,89.35
88.725,7,155951,2477,0.26046115,0.26046115,346.8062391281128,0.010999579,0.0,0.8557919710874557,38.705814,88.725
84.15,7,156434,2484,0.26419413,0.26419413,349.71639132499695,0.01042211,0.0,0.7955990731716156,38.70899,84.15
84.85,5,156892,2489,0.31690705,0.31690705,352.56619024276733,0.011249792,0.0,0.6932255327701569,38.688,84.85
82.525,6,157369,2495,0.2554196,0.2554196,355.49379110336304,0.012225341,0.0,0.7164786458015442,38.681194,82.525
82.525,6,157879,2501,0.28231442,0.28231442,358.8888199329376,0.010782206,0.0,0.9026914834976196,38.675034,82.525
81.25,6,158368,2507,0.30062824,0.30062824,361.7861912250519,0.0109463725,0.0,0.6323661506175995,38.699753,81.25
79.8,7,158924,2514,0.30486947,0.30486947,365.28623628616333,0.0114229005,0.0,0.8015689849853516,38.692177,79.8
82.175,6,159438,2520,0.29501843,0.29501843,368.91510033607483,0.010604873,0.0,0.7020367681980133,38.704945,82.175
83.325,6,159971,2526,0.28552124,0.28552124,371.8699781894684,0.011443868,0.0,0.8607655316591263,38.705395,83.325
82.85,6,160455,2532,0.27753752,0.27753752,375.05881333351135,0.010684997,0.0,0.6889767348766327,38.717167,82.85
83.475,6,160945,2538,0.27119833,0.27119833,378.3255019187927,0.011124363,0.0,0.7538919746875763,38.730423,83.475
83.85,6,161499,2544,0.28677443,0.28677443,380.98476219177246,0.011739266,0.0,0.8657593280076981,38.728928,83.85
84.9,7,162088,2551,0.37249392,0.37249392,383.6166481971741,0.010733619,0.0,0.8361331671476364,38.743275,84.9
83.65,6,162548,2557,0.30368,0.30368,386.3505291938782,0.012785269,0.0,0.9159372001886368,38.746105,83.65
85.025,5,163021,2562,0.3100151,0.3100151,389.56929302215576,0.010367261,0.0,0.6737306714057922,38.73621,85.025
84.225,6,163509,2568,0.242461,0.242461,392.3689761161804,0.012233687,0.0,0.7069352567195892,38.725704,84.225
83.65,6,163956,2574,0.26412868,0.26412868,395.42213201522827,0.010632986,0.0,0.8216700851917267,38.734486,83.65
84.8,6,164506,2580,0.2940454,0.2940454,398.65209913253784,0.010455055,0.0,0.8602039813995361,38.734535,84.8
83.7,6,165027,2586,0.3352403,0.3352403,402.04836416244507,0.011092706,0.0,0.8568835258483887,38.747562,83.7
84.35,5,165462,2591,0.30150265,0.30150265,405.04447412490845,0.011836257,0.0,0.9041294157505035,38.72506,84.35
85.8,6,165980,2597,0.28742865,0.28742865,408.1041171550751,0.011856835,0.0,0.8242311477661133,38.725697,85.8
84.75,5,166411,2602,0.26924396,0.26924396,411.36344504356384,0.01148187,0.0,0.9072803780436516,38.7015,84.75
85.525,7,167002,2609,0.28354838,0.28354838,413.882865190506,0.01128317,0.0,0.7531449943780899,38.705517,85.525
86.6,7,167578,2616,0.30492762,0.30492762,416.4023962020874,0.011327365,0.0,0.8267758041620255,38.706783,86.6
85.625,7,168192,2623,0.3146478,0.3146478,419.22087717056274,0.011492375,0.0,0.8962681367993355,38.717396,85.625
84.75,7,168744,2630,0.30929682,0.30929682,422.2003309726715,0.0116777215,0.0,0.6978862285614014,38.721447,84.75
84.225,6,169249,2636,0.37342077,0.37342077,423.69429111480713,0.0115132,0.0,0.8267326205968857,38.748947,84.225
83.35,5,169653,2641,0.26515496,0.26515496,424.8934280872345,0.010749374,0.0,0.7768445611000061,38.74602,83.35
83.075,6,170172,2647,0.26331687,0.26331687,425.70900297164917,0.010607522,0.0,0.8870445787906647,38.736683,83.075
82.375,7,170709,2654,0.27219003,0.27219003,426.5089981555939,0.010905836,0.0,0.817829966545105,38.749805,82.375
81.675,6,171149,2660,0.29774708,0.29774708,427.48476219177246,0.010950167,0.0,0.8768102526664734,38.76754,81.675
79.1,6,171606,2666,0.27385926,0.27385926,428.26451110839844,0.011153234,0.0,0.8506821691989899,38.773518,79.1
80.25,6,172148,2672,0.3278199,0.3278199,429.0363311767578,0.010969467,0.0,0.8907365500926971,38.79542,80.25
81.975,7,172741,2679,0.28046674,0.28046674,429.83861207962036,0.011080032,0.0,0.9247512966394424,38.784428,81.975
84.125,5,173262,2684,0.2728073,0.2728073,430.63173031806946,0.012264499,0.0,0.5918242633342743,38.78865,84.125
84.85,6,173778,2690,0.26935434,0.26935434,431.4084930419922,0.011214828,0.0,0.8650440722703934,38.789078,84.85
85.975,6,174285,2696,0.2518722,0.2518722,432.17434310913086,0.010663148,0.0,0.7827377021312714,38.790688,85.975
86.4,5,174692,2701,0.32716212,0.32716212,432.9491000175476,0.010722125,0.0,0.7235649824142456,38.775272,86.4
89.825,6,175261,2707,0.31885952,0.31885952,433.7756190299988,0.011917198,0.0,0.6106062829494476,38.781384,89.825
87.775,6,175746,2713,0.28355253,0.28355253,434.9340600967407,0.010285251,0.0,0.8753029778599739,38.784176,87.775
87.3,6,176233,2719,0.26265588,0.26265588,435.8810260295868,0.010768844,0.0,0.8374044001102448,38.768185,87.3
83.925,6,176700,2725,0.32495016,0.32495016,437.05045914649963,0.010818383,0.0,0.8957721069455147,38.776695,83.925
84.3,5,177150,2730,0.268907,0.268907,438.2784912586212,0.011870887,0.0,0.7620474100112915,38.774426,84.3
85.025,6,177686,2736,0.2977938,0.2977938,439.36431908607483,0.011851722,0.0,0.858637660741806,38.76941,85.025
83.775,6,178154,2742,0.27819088,0.27819088,440.48237013816833,0.011425534,0.0,0.771956592798233,38.775143,83.775
81.875,6,178612,2748,0.26023987,0.26023987,442.9742910861969,0.011596782,0.0,0.8358310908079147,38.778114,81.875
82.35,6,179139,2754,0.29749393,0.29749393,445.9685308933258,0.011817494,0.0,0.6157806515693665,38.78551,82.35
82.25,7,179662,2761,0.29812807,0.29812807,449.04758620262146,0.010579479,0.0,0.8297813683748245,38.789635,82.25
82.425,6,180174,2767,0.30131257,0.30131257,451.95056200027466,0.012329187,0.0,0.7492384016513824,38.815445,82.425
80.8,6,180666,2773,0.27703154,0.27703154,454.20232224464417,0.011772912,0.0,0.8041997402906418,38.814003,80.8
81.9,6,181192,2779,0.3076663,0.3076663,456.43224716186523,0.011724192,0.0,0.8672624230384827,38.804283,81.9
82.575,6,181679,2785,0.26383787,0.26383787,458.905314207077,0.0113035785,0.0,0.8283877521753311,38.77644,82.575
81.725,6,182164,2791,0.2704944,0.2704944,461.52827310562134,0.011211146,0.0,0.8846032842993736,38.75281,81.725
82.175,6,182655,2797,0.24585202,0.24585202,464.49744725227356,0.011516359,0.0,0.7668194025754929,38.75086,82.175
82.85,6,183147,2803,0.26714098,0.26714098,467.589802980423,0.013019707,0.0,0.9022545218467712,38.729504,82.85
83.0,7,183724,2810,0.29668993,0.29668993,470.1730971336365,0.012314468,0.0,0.8480020463466644,38.71668,83.0
82.75,6,184231,2816,0.28499383,0.28499383,472.84986424446106,0.010560953,0.0,0.786608099937439,38.738388,82.75
83.425,6,184767,2822,0.28842086,0.28842086,475.3220670223236,0.012296556,0.0,0.8164466023445129,38.736656,83.425
83.55,7,185333,2829,0.27100447,0.27100447,478.17353320121765,0.011483224,0.0,0.7920915931463242,38.74854,83.55
82.625,7,185865,2836,0.33447233,0.33447233,480.84348320961,0.011257399,0.0,0.9204152524471283,38.751095,82.625
81.575,6,186327,2842,0.26038867,0.26038867,483.31631994247437,0.012086473,0.0,0.8801703527569771,38.735878,81.575
80.375,6,186758,2848,0.28668785,0.28668785,486.09910917282104,0.011280744,0.0,0.6554487943649292,38.722115,80.375
79.325,6,187239,2854,0.3003794,0.3003794,489.5347411632538,0.011840923,0.0,0.833532527089119,38.7426,79.325
80.725,5,187704,2859,0.2945138,0.2945138,492.19970321655273,0.011264075,0.0,0.7267940640449524,38.743492,80.725
79.075,5,188099,2864,0.26322496,0.26322496,494.80517506599426,0.010947838,0.0,0.8566141277551651,38.74382,79.075
80.525,6,188641,2870,0.28519222,0.28519222,498.15056324005127,0.011538509,0.0,0.6981507837772369,38.750816,80.525
81.475,6,189124,2876,0.28224367,0.28224367,500.84856390953064,0.011520872,0.0,0.8482755571603775,38.759327,81.475
83.95,5,189605,2881,0.31770092,0.31770092,503.7084650993347,0.01128943,0.0,0.7286237478256226,38.770138,83.95
86.025,5,190080,2886,0.27791882,0.27791882,506.2083101272583,0.011544625,0.0,0.8688319772481918,38.772663,86.025
88.3,7,190678,2893,0.23946334,0.23946334,509.06845211982727,0.011073619,0.0,0.8217575997114182,38.7675,88.3
85.4,6,191120,2899,0.25541985,0.25541985,512.2852458953857,0.012585884,0.0,0.7563309818506241,38.758747,85.4
86.475,6,191667,2905,0.2838534,0.2838534,515.3083100318909,0.011438789,0.0,0.7429483830928802,38.77649,86.475
83.85,7,192177,2912,0.3053959,0.3053959,518.0955610275269,0.012067626,0.0,0.7664957940578461,38.783817,83.85
82.575,6,192676,2918,0.33041593,0.33041593,520.7007691860199,0.011467176,0.0,0.8079743385314941,38.77332,82.575
82.125,6,193158,2924,0.2668986,0.2668986,523.3951852321625,0.011618878,0.0,0.8948397636413574,38.765915,82.125
80.15,6,193665,2930,0.2594091,0.2594091,525.982949256897,0.011971705,0.0,0.8835830613970757,38.766712,80.15
83.125,6,194226,2936,0.31110942,0.31110942,528.2421281337738,0.012762027,0.0,0.8426202237606049,38.74638,83.125
84.95,6,194745,2942,0.27327323,0.27327323,530.4607400894165,0.011231674,0.0,0.8527405560016632,38.738285,84.95
82.95,6,195209,2948,0.28775945,0.28775945,532.924797296524,0.011497597,0.0,0.865291178226471,38.738895,82.95
83.95,6,195710,2954,0.28096122,0.28096122,534.362181186676,0.012589356,0.0,0.8209124356508255,38.748898,83.95
86.0,5,196196,2959,0.29736522,0.29736522,535.3381590843201,0.012099943,0.0,0.8888608440756798,38.748863,86.0
85.225,7,196763,2966,0.2931643,0.2931643,536.1363310813904,0.011871403,0.0,0.8853923305869102,38.76445,85.225
86.2,6,197315,2972,0.33322713,0.33322713,536.897821187973,0.012238545,0.0,0.8897547125816345,38.745255,86.2
86.325,7,197943,2979,0.25718093,0.25718093,537.8534903526306,0.01085409,0.0,0.7465567588806152,38.743774,86.325
88.2,5,198448,2984,0.28075626,0.28075626,538.6489450931549,0.012406009,0.0,0.7484254240989685,38.744213,88.2
88.825,6,198939,2990,0.2657891,0.2657891,539.4272933006287,0.011369722,0.0,0.9033583775162697,38.716717,88.825
88.9,7,199501,2997,0.29888922,0.29888922,540.2054440975189,0.011987764,0.0,0.8336372673511505,38.72518,88.9
86.325,8,200135,3005,0.29905048,0.29905048,541.025178194046,0.011568971,0.0,0.8506262004375458,38.73253,86.325
85.275,6,200659,3011,0.28084457,0.28084457,541.8155410289764,0.012928424,0.0,0.900481142103672,38.732677,85.275
84.525,7,201229,3018,0.2650367,0.2650367,542.6251702308655,0.011617462,0.0,0.8295964449644089,38.7301,84.525
81.65,6,201714,3024,0.27832752,0.27832752,543.3961951732635,0.012602699,0.0,0.7351649403572083,38.702065,81.65
83.375,6,202274,3030,0.28907254,0.28907254,544.2079412937164,0.012741796,0.0,0.8858713209629059,38.6928,83.375
84.6,8,202957,3038,0.26969624,0.26969624,544.9950180053711,0.011772849,0.0,0.8731296062469482,38.699265,84.6
86.8,6,203531,3044,0.2947988,0.2947988,545.7816319465637,0.012358067,0.0,0.7709487527608871,38.690598,86.8
87.35,5,203992,3049,0.26863736,0.26863736,546.5609149932861,0.011579263,0.0,0.9172323346138,38.689163,87.35
87.725,6,204499,3055,0.28767854,0.28767854,547.5247211456299,0.011514861,0.0,0.7813741564750671,38.690784,87.725
89.325,4,204873,3059,0.2898493,0.2898493,548.3421339988708,0.013167512,0.0,0.9216161444783211,38.687824,89.325
90.325,6,205415,3065,0.29612803,0.29612803,549.3966221809387,0.011989923,0.0,0.7242929935455322,38.68107,90.325
88.8,6,205893,3071,0.29207712,0.29207712,550.4520041942596,0.013575669,0.0,0.9311259388923645,38.6939,88.8
89.05,5,206356,3076,0.2570975,0.2570975,551.7640061378479,0.011524063,0.0,0.8222164809703827,38.68932,89.05
87.975,6,206882,3082,0.35398018,0.35398018,552.6964030265808,0.011812928,0.0,0.8454715311527252,38.681034,87.975
89.875,6,207485,3088,0.27559203,0.27559203,553.6942031383514,0.012039162,0.0,0.8560204207897186,38.699875,89.875
90.175,6,208008,3094,0.2759189,0.2759189,554.8366520404816,0.011985469,0.0,0.7987920045852661,38.684887,90.175
87.125,7,208583,3101,0.26012522,0.26012522,555.7860691547394,0.011694276,0.0,0.7644110023975372,38.688465,87.125
